3 inter1 1 a 0 使唤 region1 466411
3 inter1 1 a 1 航空公司 region2 366769
3 inter1 1 a 2 的 de1 518633
3 inter1 1 a 3 飞行员 NP1 302667
3 inter1 1 a 4 的 de2 1030676
3 inter1 1 a 5 顾客 NP2 294674
3 inter1 1 a 6 是加拿大人 end 342530
3 inter1 1 a ? {b} 1 1331202
3 inter1 2 a 0 写好了 region1 299045
3 inter1 2 a 1 人物传记 region2 1342851
3 inter1 2 a 2 的 de1 222261
3 inter1 2 a 3 作家 NP1 534431
3 inter1 2 a 4 的 de2 486009
3 inter1 2 a 5 出版社 NP2 718588
3 inter1 2 a 6 成立100年了。 end 390497
3 inter1 2 a ? {b} 1 1391403
3 inter1 3 a 0 被 passive 336132
3 inter1 3 a 1 读者 region1 278362
3 inter1 3 a 2 烫伤 region2 246439
3 inter1 3 a 3 的 de1 270487
3 inter1 3 a 4 那个 dem 262547
3 inter1 3 a 5 出版社 NP1 1726649
3 inter1 3 a 6 的 de2 278345
3 inter1 3 a 7 作家 NP2 318503
3 inter1 3 a 8 三十岁了。 end 534418
3 inter1 3 a ? {b} 1 3797669
3 inter1 4 a 0 娶了 region1 374874
3 inter1 4 a 1 客户 region2 358691
3 inter1 4 a 2 的 de1 662575
3 inter1 4 a 3 公司 NP1 310597
3 inter1 4 a 4 的 de2 406563
3 inter1 4 a 5 总裁 NP2 334561
3 inter1 4 a 6 离婚了。 end 862584
3 inter1 4 a ? {b} 1 1293972
3 inter1 5 a 0 嫁给了 region1 311096
3 inter1 5 a 1 电视台 region2 326547
3 inter1 5 a 2 的 de1 254522
3 inter1 5 a 3 明星 NP1 294678
3 inter1 5 a 4 的 de2 318650
3 inter1 5 a 5 老板 NP2 870398
3 inter1 5 a 6 播出了新闻。 end 462557
3 inter1 5 a ? {b} 1 1350014
3 inter1 6 a 0 被 passive 262755
3 inter1 6 a 1 顾客 region1 342563
3 inter1 6 a 2 打伤 region2 246480
3 inter1 6 a 3 的 de1 622441
3 inter1 6 a 4 健身教练 NP1 246002
3 inter1 6 a 5 的 de2 462490
3 inter1 6 a 6 健身房 NP2 654565
3 inter1 6 a 7 每天都开。 end 286486
3 inter1 6 a ? {b} 1 2702494
3 inter1 7 a 0 被 passive 349290
3 inter1 7 a 1 学生 region1 318589
3 inter1 7 a 2 误伤 region2 454481
3 inter1 7 a 3 的 de1 286499
3 inter1 7 a 4 那个 dem 294559
