4 inter1 1 a 0 被 passive 571
4 inter1 1 a 1 警察 region1 515
4 inter1 1 a 2 围住 region2 475
4 inter1 1 a 3 的 de1 427
4 inter1 1 a 4 那个 dem 442
4 inter1 1 a 5 大使馆 NP1 491
4 inter1 1 a 6 的 de2 802
4 inter1 1 a 7 员工 NP2 539
4 inter1 1 a 8 没有结婚。 end 1560
4 inter1 1 a ? {a} 1 1665
4 inter1 2 a 0 讨厌 region1 98
4 inter1 2 a 1 证人 region2 802
4 inter1 2 a 2 的 de1 467
4 inter1 2 a 3 那个 dem 515
4 inter1 2 a 4 律师 NP1 571
4 inter1 2 a 5 的 de2 802
4 inter1 2 a 6 法庭 - 699
4 inter1 2 a 7 规则很多。 end 619
4 inter1 2 a ? {b} 1 1607
4 inter1 3 a 0 偷走 region1 121
4 inter1 3 a 1 美术馆 region2 842
4 inter1 3 a 2 的 de1 435
4 inter1 3 a 3 画作 NP1 515
4 inter1 3 a 4 的 de2 467
4 inter1 3 a 5 投资人 NP2 587
4 inter1 3 a 6 住在芝加哥。 end 611
4 inter1 3 a ? {b} 1 3130
4 inter1 4 a 0 被 passive 79
4 inter1 4 a 1 法院 region1 1042
4 inter1 4 a 2 传唤 region2 499
4 inter1 4 a 3 的 de1 419
4 inter1 4 a 4 明星 NP1 523
4 inter1 4 a 5 的 de2 403
4 inter1 4 a 6 电视台 NP2 611
4 inter1 4 a 7 播出了新闻。 end 1113
4 inter1 4 a ? {b} 1 5023
4 inter1 5 a 0 暗杀了 region1 638
4 inter1 5 a 1 公司 region2 523
4 inter1 5 a 2 的 de1 531
4 inter1 5 a 3 客户 NP1 770
4 inter1 5 a 4 的 de2 707
4 inter1 5 a 5 总裁 NP2 762
4 inter1 5 a 6 离婚了。 end 3747
4 inter1 5 a ? {b} 1 3832
4 inter1 6 a 0 有很多 region1 2357
4 inter1 6 a 1 听众 region2 475
4 inter1 6 a 2 的 de1 435
4 inter1 6 a 3 那个 dem 459
4 inter1 6 a 4 主播 NP1 475
4 inter1 6 a 5 的 de2 403
4 inter1 6 a 6 电台 NP2 419
4 inter1 6 a 7 早上播流行音乐。 end 467
4 inter1 6 a ? {b} 1 2401
4 inter1 7 a 0 被 passive 398
4 inter1 7 a 1 顾客 region1 859
4 inter1 7 a 2 打伤 region2 691
4 inter1 7 a 3 的 de1 690
4 inter1 7 a 4 健身房 NP1 682
4 inter1 7 a 5 的 de2 1520
4 inter1 7 a 6 健身教练 NP2 834
4 inter1 7 a 7 正在吃晚饭。 end 658
4 inter1 7 a ? {b} 1 3827
4 inter1 8 a 0 被 passive 505
4 inter1 8 a 1 家长们 region1 531
4 inter1 8 a 2 殴打 region2 435
4 inter1 8 a 3 的 de1 435
4 inter1 8 a 4 学校 NP1 491
4 inter1 8 a 5 的 de2 363
4 inter1 8 a 6 老师 NP2 386
4 inter1 8 a 7 在纽约。 end 315
4 inter1 8 a ? {b} 1 2630
4 inter1 9 a 0 被 passive 219
4 inter1 9 a 1 乘客 region1 515
4 inter1 9 a 2 刺伤 region2 363
4 inter1 9 a 3 的 de1 379
4 inter1 9 a 4 飞行员 NP1 395
4 inter1 9 a 5 的 de2 355
4 inter1 9 a 6 航空公司 NP2 435
4 inter1 9 a 7 安全飞行了15年。 end 475
4 inter1 9 a ? {b} 1 1910
4 inter1 10 a 0 使唤 region1 407
4 inter1 10 a 1 航空公司 region2 834
4 inter1 10 a 2 的 de1 403
4 inter1 10 a 3 顾客 NP1 403
4 inter1 10 a 4 的 de2 364
4 inter1 10 a 5 飞行员 NP2 467
4 inter1 10 a 6 是加拿大人 end 475
4 inter1 10 a ? {b} 1 1870
4 inter1 11 a 0 经常骚扰 region1 420
4 inter1 11 a 1 邻居 region2 592
4 inter1 11 a 2 的 de1 2150
4 inter1 11 a 3 保险公司 NP1 531
4 inter1 11 a 4 的 de2 1298
4 inter1 11 a 5 推销员 NP2 930
4 inter1 11 a 6 喜欢打保龄球。 end 595
4 inter1 11 a ? {b} 1 1579
4 inter1 12 a 0 被 passive 378
4 inter1 12 a 1 群众 region1 432
4 inter1 12 a 2 吐口水 region2 627
4 inter1 12 a 3 的 de1 435
4 inter1 12 a 4 那个 dem 435
4 inter1 12 a 5 艺术团 NP1 427
4 inter1 12 a 6 的 de2 403
4 inter1 12 a 7 演员 NP2 897
