14 inter1 1 a 0 亲吻 region1 1028665
14 inter1 1 a 1 婴儿 region2 427072
14 inter1 1 a 2 的 de1 349162
14 inter1 1 a 3 那个 dem 330363
14 inter1 1 a 4 诊所 NP1 318676
14 inter1 1 a 5 的 de2 363318
14 inter1 1 a 6 医生 NP2 330832
14 inter1 1 a 7 离开了。 end 379279
14 inter1 1 a ? {b} 1 1580706
14 inter1 2 a 0 被 passive 332377
14 inter1 2 a 1 病人 region1 355036
14 inter1 2 a 2 投诉 region2 369943
14 inter1 2 a 3 的 de1 382826
14 inter1 2 a 4 那个 dem 354648
14 inter1 2 a 5 诊所 NP1 354928
14 inter1 2 a 6 的 de2 514740
14 inter1 2 a 7 医生 NP2 443167
14 inter1 2 a 8 离开了。 end 625424
14 inter1 2 a ? {a} 1 7335197
14 inter1 3 a 0 拥抱了 region1 139264
14 inter1 3 a 1 学校 region2 420815
14 inter1 3 a 2 的 de1 306763
14 inter1 3 a 3 老师 NP1 299326
14 inter1 3 a 4 的 de2 370708
14 inter1 3 a 5 学生 NP2 1046191
14 inter1 3 a 6 正在放暑假。 end 1283120
14 inter1 3 a ? {b} 1 7157232
14 inter1 4 a 0 训练 region1 542028
14 inter1 4 a 1 学员 region2 410324
14 inter1 4 a 2 的 de1 414792
14 inter1 4 a 3 健身教练 NP1 674196
14 inter1 4 a 4 的 de2 422630
14 inter1 4 a 5 健身房 NP2 683264
14 inter1 4 a 6 每天都开。 end 682821
14 inter1 4 a ? {b} 1 7467531
14 inter1 5 a 0 被 passive 430212
14 inter1 5 a 1 读者 region1 378032
14 inter1 5 a 2 烫伤 region2 558961
14 inter1 5 a 3 的 de1 1281436
14 inter1 5 a 4 作家 NP1 1509755
14 inter1 5 a 5 的 de2 611463
14 inter1 5 a 6 出版社 NP2 633999
14 inter1 5 a 7 成立100年了。 end 1525478
14 inter1 5 a ? {b} 1 3337944
14 inter1 6 a 0 被 passive 667897
14 inter1 6 a 1 乘客 region1 1218033
14 inter1 6 a 2 刺伤 region2 501708
14 inter1 6 a 3 的 de1 661777
14 inter1 6 a 4 那个 dem 1549892
14 inter1 6 a 5 航空公司 NP1 573591
14 inter1 6 a 6 的 de2 677899
14 inter1 6 a 7 飞行员 NP2 413760
14 inter1 6 a 8 是加拿大人 end 654012
14 inter1 6 a ? {b} 1 8345596
14 inter1 7 a 0 被 passive 347139
14 inter1 7 a 1 政府 region1 227441
14 inter1 7 a 2 关押 region2 258932
14 inter1 7 a 3 的 de1 307394
14 inter1 7 a 4 公司 NP1 426789
14 inter1 7 a 5 的 de2 451230
14 inter1 7 a 6 总裁 NP2 443102
14 inter1 7 a 7 离婚了。 end 459009
14 inter1 7 a ? {b} 1 6238602
14 inter1 8 a 0 谋杀了 region1 58294
14 inter1 8 a 1 艺术团 region2 315813
14 inter1 8 a 2 的 de1 371596
14 inter1 8 a 3 领导 NP1 403278
14 inter1 8 a 4 的 de2 371603
14 inter1 8 a 5 演员 NP2 427386
14 inter1 8 a 6 刚大学毕业 end 475341
14 inter1 8 a ? {b} 1 6297799
14 inter1 9 a 0 被 passive 409270
14 inter1 9 a 1 学校 region1 482610
14 inter1 9 a 2 奖励 region2 1019287
14 inter1 9 a 3 的 de1 882433
14 inter1 9 a 4 那个 dem 603116
14 inter1 9 a 5 学生 NP1 1410633
14 inter1 9 a 6 的 de2 515002
14 inter1 9 a 7 研究所 NP2 442876
14 inter1 9 a 8 有三层楼。 end 506805
14 inter1 9 a ? {b} 1 2457650
14 inter1 10 a 0 砸伤 region1 117919
14 inter1 10 a 1 研究所 region2 531367
14 inter1 10 a 2 的 de1 347171
14 inter1 10 a 3 老师 NP1 299491
14 inter1 10 a 4 的 de2 282905
14 inter1 10 a 5 学生 NP2 315366
14 inter1 10 a 6 住在学校。 end 650642
14 inter1 10 a ? {c} 1 7599216
14 inter1 11 a 0 奖励了 region1 378431
14 inter1 11 a 1 学生 region2 462329
14 inter1 11 a 2 的 de1 603357
14 inter1 11 a 3 那个 dem 394903
14 inter1 11 a 4 学校 NP1 515295
14 inter1 11 a 5 的 de2 682851
14 inter1 11 a 6 老师 NP2 772946
14 inter1 11 a 7 在纽约。 end 1202747
14 inter1 11 a ? {b} 1 6440532
14 inter1 12 a 0 责骂 region1 723523
14 inter1 12 a 1 大使馆 region2 635094
14 inter1 12 a 2 的 de1 411436
14 inter1 12 a 3 员工 NP1 804427
14 inter1 12 a 4 的 de2 923491
14 inter1 12 a 5 公民 NP2 1282821
14 inter1 12 a 6 今天不上班。 end 747177
14 inter1 12 a ? {b} 1 5029345
14 inter1 13 a 0 被 passive 177202
14 inter1 13 a 1 法院 region1 347136
