14 inter1 1 a 0 激怒了 region1 711418
14 inter1 1 a 1 老师 region2 390594
14 inter1 1 a 2 的 de1 362043
14 inter1 1 a 3 那个 dem 355149
14 inter1 1 a 4 学生 NP1 386158
14 inter1 1 a 5 的 de2 428012
14 inter1 1 a 6 研究所 NP2 381967
14 inter1 1 a 7 有三层楼。 end 404971
14 inter1 1 a ? {b} 1 7654731
14 inter1 2 a 0 嫁给了 region1 459901
14 inter1 2 a 1 电视台 region2 635130
14 inter1 2 a 2 的 de1 533062
14 inter1 2 a 3 老板 NP1 436956
14 inter1 2 a 4 的 de2 1033030
14 inter1 2 a 5 明星 NP2 475013
14 inter1 2 a 6 没读过大学。 end 347062
14 inter1 2 a ? {b} 1 4121620
14 inter1 3 a 0 被 passive 117446
14 inter1 3 a 1 家长们 region1 614294
14 inter1 3 a 2 殴打 region2 505976
14 inter1 3 a 3 的 de1 440841
14 inter1 3 a 4 那个 dem 513115
14 inter1 3 a 5 老师 NP1 429003
14 inter1 3 a 6 的 de2 907042
14 inter1 3 a 7 学校 NP2 344001
14 inter1 3 a 8 正在放暑假。 end 417892
14 inter1 3 a ? {b} 1 3257021
14 inter1 4 a 0 赶走 region1 404681
14 inter1 4 a 1 大使馆 region2 457456
14 inter1 4 a 2 的 de1 467155
14 inter1 4 a 3 公民 NP1 363100
14 inter1 4 a 4 的 de2 376081
14 inter1 4 a 5 员工 NP2 523162
14 inter1 4 a 6 没有结婚。 end 1781054
14 inter1 4 a ? {b} 1 11334997
14 inter1 5 a 0 责骂 region1 707229
14 inter1 5 a 1 大使馆 region2 435422
14 inter1 5 a 2 的 de1 355118
14 inter1 5 a 3 员工 NP1 389238
14 inter1 5 a 4 的 de2 330794
14 inter1 5 a 5 公民 NP2 561083
14 inter1 5 a 6 今天不上班。 end 492024
14 inter1 5 a ? {b} 1 4407445
14 inter1 6 a 0 撕破了 region1 748105
14 inter1 6 a 1 美术馆 region2 1822070
14 inter1 6 a 2 的 de1 478215
14 inter1 6 a 3 画作 NP1 768044
14 inter1 6 a 4 的 de2 305062
14 inter1 6 a 5 投资人 NP2 798074
14 inter1 6 a 6 住在芝加哥。 end 474001
14 inter1 6 a ? {b} 1 1906233
14 inter1 7 a 0 被 passive 447485
14 inter1 7 a 1 医院 region1 370910
14 inter1 7 a 2 抢救 region2 552882
14 inter1 7 a 3 的 de1 402112
14 inter1 7 a 4 那个 dem 418929
14 inter1 7 a 5 推销员 NP1 797954
14 inter1 7 a 6 的 de2 456892
14 inter1 7 a 7 保险公司 NP2 369934
14 inter1 7 a 8 有20年历史。 end 422872
14 inter1 7 a ? {b} 1 2560308
14 inter1 8 a 0 拥抱了 region1 462925
14 inter1 8 a 1 学生 region2 353230
14 inter1 8 a 2 的 de1 370001
14 inter1 8 a 3 老师 NP1 408136
14 inter1 8 a 4 的 de2 370104
14 inter1 8 a 5 学校 NP2 393101
14 inter1 8 a 6 正在放暑假。 end 975002
14 inter1 8 a ? {b} 1 3092759
